Symbol	Description
DVO	Devro Plc
DWHA	Dewhurst Plc
DWHT	Dewhurst Plc
DX	DX Group
DXGDEIV	Wisdomtree Germany Equity Ucits ETF
DXGE	Wisdomtree Issuer Plc
DXGEEIV	WT Geequcetfusdhine
DXGG	Wisdomtree Issuer Plc
DXGP	Wisdomtree Issuer Plc
DXGPIV	Wisdomtree Germany Equit
DXGY	Wisdomtree Issuer Plc
DXGYEIV	Wisdomtree Germany Equity Ucits ETF - EU
DXGZ	Wisdomtree Issuer Plc
DXJ	Wisdomtree Issuer Plc
DXJA	Wisdomtree Issuer Plc
DXJDEIV	Wisdomtree Japan Equity Ucits ETF
DXJEIV	Wisdomtree Japan Equity
DXJFEIV	Wisdomtree Japan Equity Ucits ETF - EUR
DXJG	Wisdomtree Issuer Plc
DXJP	Wisdomtree Issuer Plc
DXJPEIV	WT Jpequcetfgbphine
DXJZEIV	Wisdomtree Japan Equity Ucits ETF - JPY
DXUQVYC	FTSE Developed Ex US Qual / Vol / Yield
E0500	FTSE Eurofirst Oil & Gas
E0EU	FTSE Epra/Nareit Euro Zo
E0RA	FTSE Epra/Nareit Europe
E0UK	FTSE Epra/Nareit Europe
E1300	FTSE Eurofirst Chemicals
E1700	FTSE Eurofirst Basic Res
E1X	FTSE Eurotop 100
E20Y	Ishares IV Plc
E2300	FTSE Eurofirst Construct
E2700	FTSE Eurofirst Industria
E3300	FTSE Eurofirst Automobil
E3500	FTSE Eurofirst Food & BE
E3700	FTSE Eurofirst Personal
E3X	FTSE Eurofirst 300
E3X0001	FTSE Efst300 Oil & Gas
E3X0530	FTSE Efst300 Oil & Gas P
E3X0570	FTSE Efst300 Oil Equip.
E3X0580	Ftseurofirst 300 Alterna
E3X1000	FTSE Efst300 Basic Mater
E3X1350	FTSE Efst300 Chemicals
E3X1730	FTSE Efst300 Forestry &
E3X1750	FTSE Efst300 Industrial
E3X1770	FTSE Efst300 Mining
E3X2000	FTSE Efst300 Industrials
E3X2350	FTSE Efst300 Constructio
E3X2710	FTSE Efst300 Aerospace &
E3X2720	FTSE Efst300 General Ind
E3X2730	FTSE Efst300 Electronic&
E3X2750	FTSE Efst300 Industrial
E3X2770	FTSE Efst300 Industrial
E3X2790	FTSE Efst300 Support Ser
E3X3000	FTSE Efst300 Consumer Go
E3X3350	FTSE Efst300 Automobiles
E3X3530	FTSE Efst300 Beverages
E3X3570	FTSE Efst300 Food Produc
E3X3720	FTSE Efst300 Household G
E3X3760	FTSE Efst300 Personal Go
E3X3780	FTSE Efst300 Tobacco
E3X4000	FTSE Efst300 Health Care
E3X4530	FTSE Efst300 Health Care
E3X4570	FTSE Efst300 Pharmaceuti
E3X5000	FTSE Efst300 Consumer Se
E3X5330	FTSE Efst300 Food & Drug
E3X5370	FTSE Efst300 General Ret
E3X5550	FTSE Efst300 Media
E3X5750	FTSE Efst300 Travel & Le
E3X6000	FTSE Efst300 Telecommuni
E3X6530	FTSE Efst300 Fixed Line
E3X6570	FTSE Efst300 Mobile Tele
E3X7000	FTSE Efst300 Utilities
E3X7530	FTSE Efst300 Electricity
E3X7570	FTSE Efst300 Gas Water &
E3X8000	FTSE Efst300 Financials
E3X8350	FTSE Efst300 Banks
E3X8530	FTSE Efst300 Nonlife Ins
E3X8570	FTSE Efst300 Life Insura
E3X8630	Ftseurofirst 300  Real Estate Investment
E3X8670	FTSE Eurofirst 300 Real
E3X8770	FTSE Efst300 General Fin
E3X9000	FTSE Efst300 Technology
E3X9530	FTSE Efst300 Software&Co
E3X9570	FTSE Efst300 Technology
E4500	FTSE Eurofirst Health CA
E5300	FTSE Eurofirst Retail
E5500	FTSE Eurofirst Media
E5700	FTSE Eurofirst Travel &
E6500	FTSE Eurofirst Telecommu
E7500	FTSE Eurofirst Utilities
E8300	FTSE Eurofirst Banks
E8500	FTSE Eurofirst Insurance
E8600	FTSE Eurofirst Supersect
E8700	FTSE Eurofirst Financial
E9500	FTSE Eurofirst Technolog
EAH	Eco Animal Health Group Plc
EAT	European Assets Trust Nv
EB0500	FTSE Eurofirst Euro Oil
EB1300	FTSE Eurofirst Euro Chem
EB1700	FTSE Eurofirst Euro Basi
EB1X	FTSE Euro 100
EB2300	FTSE Eurofirst Euro Cons
EB2700	FTSE Eurofirst Euro Indu
EB3300	FTSE Eurofirst Euro Auto
EB3500	FTSE Eurofirst Euro Food
EB3700	FTSE Eurofirst Euro Pers
EB4500	FTSE Eurofirst Euro Heal
EB5300	FTSE Eurofirst Euro Reta
EB5500	FTSE Eurofirst Euro Medi
EB5700	FTSE Eurofirst Euro Trav
EB6500	FTSE Eurofirst Euro Tele
EB7500	FTSE Eurofirst Euro Util
EB8300	FTSE Eurofirst Euro Bank
EB8500	FTSE Eurofirst Euro Insu
EB8600	FTSE Eurofirst Eurozone
EB8700	FTSE Eurofirst Euro Fina
EB9500	FTSE Eurofirst Euro Tech
EBGOV01	FTSE All Eurozone Govern
EBGOV03	FTSE All Eurozone Govern
EBGOV05	FTSE All Eurozone Govern
EBGOV07	FTSE All Eurozone Govern
EBGOV10	FTSE All Eurozone Govern
EBGOV30	FTSE All Eurozone Govern
EBOX	Tritax Eurobox Plc
EBQ	Ebiquity Plc
EBR3	Basf Se
ECEL	Eurocell Plc
ECHO	Echo Energy Plc
ECK	Eckoh Plc
ECM	Electrocomponents Plc
ECO	Eco (Atlantic) Oil & Gas Ltd
ECOG	Go Ucits ETF Solutions Plc
ECOM	Go Ucits ETF Solutions Plc
ECOW	Pacer Emerging Markets Cash Cows 100 Ind
ECR	Ecr Minerals Plc
ECSC	Ecsc Group Plc
EDD3	Deutsche Telekom Int Fin
EDEN	Eden Research Plc
EDGI	Edge Performance Vct Plc
EDHAPAC	FTSE Edhec Risk Asia/Pacific
EDHAPXJ	FTSE Edhec Risk Asia/Pacific Ex JP
EDHAW	FTSE Edhec Risk All World
EDHAWXUK	FTSE Edhec Risk All Ex UK
EDHAWXUS	FTSE Edhec Risk All Ex US
EDHDAXJ	FTSE Edhec-Risk Efficient Developed Asia
EDHDEUR	FTSE Edhec Risk Dvlp EUR
EDHDEUXU	FTSE Edhec Risk Dvlp EUR Ex UK
EDHDEV	FTSE Edhec Risk Dvlp
EDHDXJ	FTSE Edhec Risk Eff Dev Japan
EDHDXUS	FTSE Edhec-Risk Efficien
EDHEBLOC	FTSE Edhec-Risk Efficient Eurobloc Index
EDHEMER	FTSE Edhec Risk Emerging
EDHJPN	FTSE Edhec Efficient Japan
EDHUK	FTSE Edhec Risk UK
EDHUSA	FTSE Edhec Risk US
EDIN	Edinburgh Investment Trust Plc
EDL	Edenville Energy Plc
EDM2	Daimler Ag
EDP	Electronic Data Processing Plc
EDR	Egdon Resources Plc
EDV	Elderstreet Vct Plc
EDVD	SSGA SPDR ETFS Europe I Plc
EEI	Wisdomtree Issuer Plc
EEI1	European Investment Bank
EEIE	Wisdomtree Issuer Plc
EEIIV	Wisdomtree Europe Equity
EEIP	Wisdomtree Issuer Plc
EEMB	Ishares II Plc
EEUI	FTSE Epra/Nareit Developed EMEA Index
EEXF	Ishares III Plc
EF80	FTSE Eurofirst 80
EFC1	FTSE Eurofirst 100
EFGD	Efg-Hermes Holding S.A.E
EFID	Edita Food Industries S.
EFIE	Source Markets Public Li
EFIW	Source Markets Public Li
EFM	Edinburgh Dragon Trust Plc
EFR	Ef Realisation Company Limited
EFRN	Ishares II Plc
EGAS	Epra Asia Index [Eur]
EGIL	Ishares III Plc
EGL	Ecofin Global Utilities and Infrastructu
EGLN	Ishares Physical Metals Plc
EGNA	Epra North America Index
EGRA	Wisdomtree Issuer Plc
EGRG	Wisdomtree Issuer Plc
EGRP	Wisdomtree Issuer Plc
EGRW	Wisdomtree Issuer Plc
EGXU	Epra/Nareit Global [Ex Us] Index
EHEF	Fundlogic Alternatives Plc
EHG	Elegant Hotels Group Plc
EIG	Ei Group Plc
EIMI	Ishares Plc
EIMU	Ishares Plc
EJFI	Ejf Investments Ltd
EJFZ	Ejf Investments Ltd
EKF	Ekf Diagnostics Holdings Plc
EKT	Elektron Technology Plc
ELA	Eland Oil & Gas Plc
ELAU	Epra Australia Index
ELB9	Lloyds Banking Group Plc
ELCO	Eleco Plc
ELHK	Epra Hong Kong Index
ELJP	Epra Japan Index
ELLA	Ecclesiastical Insurance Office Plc
ELM	Elementis Plc
ELOW	SSGA SPDR ETFS Europe II
ELSA	Societatea Comerciala De
ELTA	Electra Private Equity Plc
ELUK	Epra UK Index
ELUKNUK	FTSE Epra/Nareit UK Net
ELX	El Oro Ltd
EMAD	SSGA SPDR ETFS Europe I Plc
EMAN	Everyman Media Group Plc
EMAS	SSGA SPDR ETFS Europe I Plc
EMBE	Ishares Vi Plc (The Comp
EMCA	Ishares V Public Limited Company
EMCO	SSGA SPDR ETFS Europe I
EMCP	Ishares V Public Limited Company
EMCR	Ishares V Public Limited Company
EMDD	SSGA SPDR ETFS Europe I Plc
EMDL	SSGA SPDR ETFS Europe I Plc
EMDV	SSGA SPDR ETFS Europe I Plc
EME	Empyrean Energy Plc
EMG	Man Group Plc
EMGA	Ishares III Plc
EMGB	Vaneck Vectors Ucits ETFS Plc
EMH	European Metals Holdings Limited
EMH5	SSGA SPDR ETFS Europe II
EMHD	Powershares Glbal Funds Ireland Plc
EMHF	Fundlogic Alternatives Plc
EMHG	Ishares II Plc
EMID	Ishares Vi Plc
EMIL	SSGA SPDR ETFS Europe I
EMIM	Ishares Plc
EMIN	SSGA SPDR ETFS Europe I
EMIS	Emis Group Plc
EML	Emmerson Plc
EMLB	Pimco Fixed Income Source ETFS Plc
EMLC	Vaneck Vectors Ucits ETFS Plc
EMLI	Pimco Fixed Income Sourc
EMLP	Pimco Fixed Income Sourc
EMMV	Ishares Vi Plc (The Comp
EMQVYC	FTSE Emerging Qual / Vol / Yield Factor
EMR	Empresaria Group Plc
EMRD	SSGA SPDR ETFS Europe I Plc
EMRG	SSGA SPDR ETFS Europe I Plc
EMSD	SSGA SPDR ETFS Europe I Plc
EMSM	SSGA SPDR ETFS Europe I Plc
EMUE	SSGA SPDR ETFS Europe I
EMUL	Ishares IV Plc
EMUM	Ishares IV Plc
EMUU	Ishares Vii Plc
EMV	Ishares Vi Plc (The Comp
ENA3	FTSE Epra/Nareit Asia 33
ENAD	Epra/Nareit Asia Index [Us Version]
ENDEM	FTSE Epra/Nareit Developed Ex Mea Index
ENDP	FTSE Epra Europe Ex UK Dividend +
ENEA	FTSE Epra/Nareit Emer Asia Pac Index
ENEE	FTSE Epra/Nareit Europe Non-Reit
ENEI	FTSE Epra/Nareit Emerging Index
ENEL	FTSE Epra/Nareit Emer Americas Index
ENEM	FTSE Epra/Nareit Emerging EMEA Index
ENET	Ethernity Networks Ltd
ENEU	FTSE Epra/Nareit Emerging Europe Index
ENFX	ETFS Foreign Exchange Li
ENGD	Epra/Nareit Global Index
ENGI	Energiser Investments Plc
ENGL	Epra Global Index
ENGY	SSGA SPDR ETFS Europe II
ENHA	FTSE Epra/Nareit Americas Index
ENHE	FTSE Epra/Nareit Global Ex US Index
ENHG	FTSE Epra/Nareit Global Index
ENHM	FTSE Epra/Nareit Middle East and Africa
ENHN	FTSE Epra/Nareit EMEA Index
ENHP	FTSE Epra/Nareit Asia Pacific Index
ENHU	FTSE Epra/Nareit Europe Index
ENME	FTSE Epra/Nareit Emer M East&Africa Idx
ENOG	Energean Oil & Gas Plc
ENQ	Enquest Plc
ENQ1	Enquest Plc
ENUD	Epra/Nareit US Index
ENXGUS	FTSE  Epra/Nareit Global
EO100	FTSE Env Opportunities 1
EOAIM	FTSE Evm Opport Aim Index
EOAP	FTSE Evm Opport Asia Pac Index
EOAS	FTSE Env Opp All-Shares Idx
EOAX	FTSE Evm Opport Asia Pac Ex-Japan Index
EOEE	FTSE Env Opp Energy Eff Idx
EOEE50	FTSE Env Opp Energy Eff
EOEU	FTSE Evm Opport Europe Index
EOG	Europa Oil & Gas [Holdings] Plc
EOJP	FTSE Evm Opportjapan Index
EORE	FTSE Env Opp Re+Alt Energy Eff Idx
EORE50	FTSE Env Opp Re+Alt Ener
EOUK	FTSE Evm Opport UK Index
EOUS	FTSE Evm Opport US Index
EOWP	FTSE Env Opp Waste+Pollution Control Idx
EOWP30	FTSE Env Opp Waste+Pollu
EOWR	FTSE Env Opp Water Tech Index
EOWR30	FTSE Env Opp Water Tech
EPAXJRJN	FTSE Epra/Nareit Asia Ex Japan Reits 10%
EPAXJRSN	FTSE Epra/Nareit Asia Ex Japan Reits 10%
EPAXJRUN	FTSE Epra/Nareit Asia Ex Japan Reits 10%
EPDEU	FTSE Epra/Nareit Developed Eurozone Inde
EPEU	Epra Euro Zone Index
EPG	Ep Global Opportunities Trust Plc
EPG0	Procter & Gamble Co
EPGR	FTSE Epra/Nareit Germany Index
EPHG	Epra Europe [Uk Restricted] Index
EPIC	Ediston Property Investm
EPIE	Wisdomtree Issuer Plc
EPIQ	Wisdomtree Issuer Plc
EPO	Earthport Plc
EPRA	Epra Europe Index
EPRE	Amundi ETF
EPWN	Epwin Group Plc
EPXAJNS	FTSE Epra/Nareit Asia Pacific Ex Austral
EPXAJNSN	FTSE Epra/Nareit Asia Pacific Ex Austral
EQDS	Ishares II Plc
EQDV	Ishares II Plc
EQGB	Powershares Glbal Funds Ireland Plc
EQN	Equiniti Group Plc
EQQQ	Powershares Glbal Funds Ireland Plc
EQQU	Powershares Glbal Funds
EQT	Eqtec Plc
ERA9	Cooperatieve Rabobank Ua
EREE	FTSE Epra/Nareit Europe REIT
ERGO	Ergomed Plc
ERIS	Erris Resources Plc
ERM	Euromoney Institutional Investor Plc
ERN1	Ishares IV Plc
ERNA	Ishares IV Plc
ERND	Ishares IV Plc
ERNE	Ishares IV Plc
ERNS	Ishares IV Plc
ERNU	Ishares IV Plc
ERO	SSGA SPDR ETFS Europe II
ESC	Escape Hunt Plc
ESG	Eservglobal Limited
ESGOV01	FTSE Spain Government To
ESL	Eddie Stobart Logistics Plc
ESM	Amundi Investment Solutions
ESN7	Sncf Mobilites Epic
ESNT	Essentra Plc
ESO	Epe Special Opportunities Plc
ESP	Empiric Student Property
ESUR	Esure Group Plc
ET	Establishment Investment Trust
ET100	FTSE Et100
ET50	FTSE Et50 Index
ETLN	Etalon Group Limited
ETO	Entertainment One Limited
ETX	E-Therapeutics Plc
EU5L	Sg Issuer
EU5S	Sg Issuer
EU7L	SSGA SPDR ETFS Europe I Plc
EUA	Eurasia Mining Plc
EUAG	SSGA SPDR ETFS Europe I
EUCF	Ishares Vi Plc (The Comp
EUCO	SSGA SPDR ETFS Europe I
EUDI	SSGA SPDR ETFS Europe I Plc
EUDV	SSGA SPDR ETFS Europe I Plc
EUE	Ishares II Plc
EUHD	Powershares Glbal Funds Ireland Plc
EUMD	Ishares Vi Plc
EUMV	Ossiam Lux
EUN	Ishares II Plc
EUP3	ETFS Foreign Exchange Li
EUP5	ETFS Foreign Exchange Limited
EURCORPA	
EURE	SSGA SPDR ETFS Europe I
EURL	SSGA SPDR ETFS Europe I
EURO	SSGA SPDR ETFS Europe I
EURP	ETFS Foreign Exchange Limited
EUSC	SSGA SPDR ETFS Europe II
EUSP	EU Supply Plc
EUSV	SSGA SPDR ETFS Europe II
EUT	The European Investment Trust Plc
EUXS	Ishares Plc
EUZ	Europa Metals Ltd
EVE	Eve Sleep Plc
EVG	Evgen Pharma Plc
EVR	Evraz Plc
EVRH	Evr Holdings Plc
EWG	EW Group Limited
EWI	Edinburgh Worldwide Investment Trust Plc
EWP7	Western Power Dist.(South West) Plc
EXFN	Ishares II Plc
EXI	Exillon Energy Plc
EXPN	Experian Plc
EYE	Eagle Eye Solutions Grou
EZH	Easyhotel Plc
EZJ	Easyjet Plc
EZXU	Source Markets Public Li
F4GAS	Ftse4Goodaseanind
F4GEM	Ftse4Goodemergind
F4GLA	Ftse4Goodemlatamind
F4GTTE	Ftse4Good Tip Taiwan ESG Index
FAB	Fusion Antibodies Plc
FAGB	Powershares Glbal Funds Ireland Plc
FAGR	ETFS Commodity Securities Limited
FAHY	Powershares Glbal Funds Ireland Plc
FAIG	ETFS Commodity Securities Limited
FAIR	Fair Oaks Income Fund Li
FAN	Volution Group Plc
FARN	Faron Pharmaceuticals Oy
FAS	Fidelity Asian Values Plc
FASS	Fidelity Asian Values Plc
FAUSA	FTSE Asfa Australia All-Share Index
FAUSLC	FTSE Asfa Australia Large Cap 50 Index
FAUSLMC	FTSE Asfa Australia 200 Index
FAUSMC	FTSE Asfa Australia Mid Cap 150 Index
FAUSO	FTSE Asfa Australia 100 Index
FAUSSC	FTSE Asfa Australia Small Cap Index
FAUST	FTSE Asfa Australia 300 Index
FAUSX	FTSE Asfa Australia All-Share Ex 100 Ind
FAXUCPF	FTSE All-World Ex US Comprehensive Facto
FAXUCPFN	FTSE All-World Ex US Comprehensive Facto
FB2	Leverage Shares Public Limited Company
FBBRC	FTSE Beyond Brics Index
FBBRCN	FTSE Beyond Brics Net of
FBDU	Flying Brands Ld
FBH	Fbd Holdings Plc
FBRIC	FTSE BRIC 50 Index
FBRIC50	FTSE RAFI BRIC Index
FBRT	ETFS Commodity Securities Limited
FBT	Forbidden Technologies Plc
FCAH50	FTSE China A-H 50 Index
FCCN	French Connection Group Plc
FCI	F&C Capital & Income Investment Trust Pl
FCIF	Funding Circle Sme Income Fund Limited
FCNACL2X	FTSE N Share 2X Daily Leverage Index
FCNACL3X	FTSE N Share 3X Daily Leverage Index
FCNACS1X	FTSE N Share Daily Short Index
FCNACS2X	FTSE N Share 2X Daily Short Index
FCNACS3X	FTSE N Share 3X Daily Short Index
FCNBCA	
FCNBCG	
FCPT	F&C Commercial Property Trust Limited
FCRE	F&C UK Real Estate Inves
FCRM	Fulcrum Utility Services Ld
FCRU	ETFS Commodity Securities Limited
FCS	F&C Global Smaller Companies Plc
FCSE	FTSE CSE Morocco 15 Index
FCSELIQ	FTSE CSE Morocco All-Liquid Index
FCSS	Fidelity China Special Situations Plc
FDAPQVY5	FTSE Developed Asia Pacific Qual/Vol/Yie
FDBK	Feedback Plc
FDECICN	FTSE Developed Europe Core Infrastructur
FDEFQVY5	FTSE Developed Europe Qual/Vol/Yield 5%
FDESMTP	FTSE Developed Europe Nothing
FDEUCPF	FTSE Developed Europe Comprehensive Fact
FDEUCPFN	FTSE Developed Europe Comprehensive Fact
FDEV	Frontier Developments Pl
FDI	Firestone Diamonds Plc
FDIC50	FTSE Divest-Invest China A50 Index
FDL	Findel Plc
FDM	Fdm Group (Holdings) Plc
FDN	First Trust Global Funds Public Limited
FDNU	First Trust Global Funds Public Limited
FDP	First Derivatives Plc
FDSA	Fidessa Group Plc
FDXUCPFR	FTSE Developed Ex US Comprehensive Facto
FDXULBR	FTSE Developed Ex US Low Beta Equal Weig
FECPFR	FTSE Emerging Comprehensive Factor Net T
FEDF	Multi Units Luxembourg
FEDG	Multi Units Luxembourg
FEDS	Federal Bank Limited (Th
FEES	Jsc Federal Grid Company
FEET	Fundsmith Emerging Equit
FEM	First Trust Global Funds
FEMI	Fidelity Ucits Icav
FEMQ	Fidelity Ucits Icav
FEMU	First Trust Global Funds
FEN	Frenkel Topping Group Plc
FEQD	Fidelity Ucits Icav
FEQP	Fidelity Ucits Icav
FERG	Ferguson Plc
FEUZ	First Trust Global Funds
FEV	Fidelity European Values Plc
FEVR	Fevertree Drinks Plc
FEX	First Trust Global Funds
FEXD	First Trust Global Funds
FEXU	First Trust Global Funds
FF50	FTSE Frontier 50 Index
FFI	Ffi Holdings Plc
FFRSMTP	FTSE Nothing Index
FFWD	Fastforward Innovations Limited
FFX	Fairfx Group Plc
FGBL	First Trust Global Funds
FGCHN150	FTSE Greaterchin150
FGP	Firstgroup Plc
FGQD	Fidelity Ucits Icav
FGQI	Fidelity Ucits Icav
FGQP	Fidelity Ucits Icav
FGT	Finsbury Growth & Income Trust Plc
FHI	F&C UK High Income Trust Plc
FHIB	F&C UK High Income Trust Plc
FHIU	F&C UK High Income Trust Plc
FIF	Finsbury Food Group Plc
FIGOV01	FTSE Finland Government
FIH	Fih Group Plc
FING	Multi Units Luxembourg
FINW	Multi Units Luxembourg
FIPP	Frontier Ip Group Plc
FISH	Fishing Republic Plc
FITSMTP	FTSE Nothing Index
FIVE	X5 Retail Group N.V
FJACPF	FTSE Japan Comprehensive Factor Index
FJACPFN	FTSE Japan Comprehensive Factor Net Tax
FJET	Fastjet Plc
FJP	First Trust Global Funds
FJPU	First Trust Global Funds Public Limited
FJV	Fidelity Japanese Values Plc
FKE	Fiske Plc
FKU	First Trust Global Funds
FKUD	First Trust Global Funds Public Limited
FLES	Franklin Libertyshares Icav
FLK	Fletcher King Plc
FLKS	FTSE Lujain Kuwait Shariah Index
FLKW	FTSE Lujain Kuwait Index
FLO	Flowtech Fluidpower Plc
FLO5	Ishares II Plc
FLOA	Ishares II Plc
FLOE	Ishares II Plc
FLOS	Ishares II Plc
FLOT	Ishares II Plc
FLQL1	Libertyq US Large Cap Equity Index
FLQM1	Libertyq US Mid Cap Equity Index
FLQS1	Libertyq US Scall Cap Equity Index
FLTA	Filta Group Holdings Plc
FLX	Falanx Group Limited
FLXD	Franklin Libertyshares Icav
FLXE	Franklin Libertyshares Icav
FLYB	Flybe Group Plc
FMIBI1	FTSE MIB Short Strategy
FMIBI1X	FTSE MIB Daily Short Str
FMIBI2	FTSE MIB Daily Super Sho
FMIBI2X	FTSE MIB Daily Super Sho
FMIBI3X	FTSE MIB Daily Ultra Sho
FMIBI5X	FTSE MIB Gross TR Index
FMIBL2	FTSE MIB Daily Leveraged
FMIBL2X	FTSE MIB Daily Leveraged
FMIBL3X	FTSE MIB Daily Super Lev
FMIBL4X	FTSE MIB Daily Ultra Lev
FMIBL5X	FTSE MIB TR Index
FMPG	F&C Managed Portfolio Trust Plc
FMPI	F&C Managed Portfolio Trust Plc
FN10	FTSE Nareit Equity Diver
FN11	FTSE Nareit Equity Healt
FN12	FTSE Nareit Equity Self
FN13C	FTSE Nareit Industrial/O
FN14	FTSE Nareit Equity Indus
FN15	FTSE Nareit Equity Offic
FN17	FTSE Nareit Equity Resid
FN17C	FTSE Nareit All Resident
FN18	FTSE Nareit Equity Apart
FN19	FTSE Nareit Equity Manuf
FN20	FTSE Nareit Equity Retai
FN20C	FTSE Nareit Retail Cappe
FN21	FTSE Nareit Equity Shopp
FN22	FTSE Nareit Equity Regio
FN23	FTSE Nareit Equity Free
FN24	FTSE Nareit Equity Lodgi
FN26	FTSE Nareit Timber
FN28	FTSE Nareit Infrastructu
FN42	FTSE Nareit Mortgage Hom
FN43	FTSE Nareit Mortgage Com
FNAR	FTSE Nareit All Reits
FNCL	SSGA SPDR ETFS Europe II
FNCO	FTSE Nareit Composite
FNER	FTSE Nareit Equity Reits
FNKEN1	FTSE Nse Kenya 15 Index
FNKEN2	FTSE Nse Kenya 25 Index
FNMIXQV5	FTSE 350 Ex Investment Trusts Qual/Vol/Y
FNMR	FTSE Nareit Mortgage Reits
FNMRC	FTSE Nareit All Mortgage Capped Index
FNMRNT	FTSE Nareit Mortgage Reits Twd Net Tax I
FNMRNU	FTSE Nareit Mortgage Reits USD Net Tax I
FNR5	FTSE Nareit Real Estate
FNRE	FTSE Nareit Equity
FOG	Falcon Oil & Gas Ltd.
FOOT	Footasylum Plc
FORT	Forterra Plc
FOUR	4Imprint Group Plc
FOX	Fox Marble Holdings Plc
FOXT	Foxtons Group Plc
FP	Friends Provident
FPEO	F&C Private Equity Trust Plc
FPET	ETFS Commodity Securities Limited
FPM	Faroe Petroleum Plc
FPO	First Property Group Plc
FPP	Fragrant Prosperity Holdings Limited
FPX	First Trust Global Funds
FQCAACY	FTSE China A All Cap Ind
FQCAN	FTSE China A Net Tax Ind
FQCANU	FTSE China A Net Tax USD Index
FQCAY	FTSE China A Index
FQE	FTSE Emerging R/Qfii Ind
FQEAC	FTSE Emerging All Cap R/
FQEACN	FTSE Emerging All Cap R/
FQEACR	FTSE Emerging All Cap R/
FQECONQ	FTSE Emerging Incl China
FQECOQ	FTSE Emerging Incl China
FQEN	FTSE Emerging R/Qfii Net
FR10	FTSE RAFI 1000 Index
FR10N	FTSE RAFI US 1000 Net In
FR10Q	FTSE RAFI US 1000 Index
FR10QN	FTSE RAFI US 1000 Net In
FR15	FTSE RAFI US 1500 Index
FR15N	FTSE RAFI US 1500 MS Ind
FR15Q	FTSE RAFI US 1500 Mid Sm
FR15QN	FTSE RAFI US 1500 Mid Sm
FR30Q	FTSE RAFI US 3000 Index
FRAN	Franchise Brands Plc
FRAPXJQN	FTSE RAFI Asia Pacific E
FRAU200	FTSE RAFI Australia 200
FRAW3	FTSE RAFI All-World 3000
FRAW3Q	FTSE RAFI All World 3000
FRAWLVNU	FTSE RAFI All-World Low
FRAWLVQU	FTSE RAFI All-World Low
FRBR5	FTSE RAFI Brazil 50 Inde
FRCAN	FTSE RAFI Canada Index
FRCANQ	FTSE RAFI Canada Index -
FRCHEN	FTSE RAFI Switzerland Index
FRCL	Foreign & Colonial Investment Trust Plc
FRD	FTSE RAFI Dev 1000 Idx
FRDAPXJ	FTSE RAFI Dev Asia/Pac Ex Japan
FRDAPXJN	FTSE RAFI Dev Asia Pacific Ex Jap Net In
FRDAPXJQ	FTSE RAFI Developed Asia
FRDELVN	FTSE RAFI Developed Euro
FRDELVNU	FTSE RAFI Developed Low
FRDELVQ	FTSE RAFI Developed Euro
FRDELVQU	FTSE RAFI Developed Low
FRDQ	FTSE RAFI Developed 1000
FREIAWN	FTSE RAFI All-World Equi
FREIDEN	FTSE RAFI Developed Euro
FREIDXU	FTSE RAFI Dev Xusei
FREIDXUN	FTSE RAFI Equity Income Developed Ex US
FREIEM	FTSE RAFI EM Eq Inc
FREIEMN	FTSE RAFI Emerging Equit
FREIUKN	FTSE RAFI UK Equity Inco
FREIUSA	FTSE RAFI US Eq Inc
FREIUSAN	FTSE RAFI US Equity Inco
FREM	FTSE RAFI Emerging Index
FREMLVNU	FTSE RAFI USD Emerging L
FREMLVQU	FTSE RAFI Emerging Low V
FREMN	FTSE RAFI Emer Nt Index
FREMQ	FTSE RAFI Emerging Index
FREMQN	FTSE RAFI Emerging Net I
FRES	Fresnillo Plc
FREU	FTSE Europe Index
FREUQ	FTSE RAFI Europe Index -
FREZ	FTSE RAFI Eurozone Index
FRGBR1	FTSE RAFI UK 100 Index
FRGBR1N	FTSE RAFI UK 100 Net Ind
FRGBR1Q	FTSE RAFI UK 100 Index -
FRGBR3	FTSE RAFI UK 300 Index
FRGBR3Q	FTSE RAFI UK 300 Index -
FRGOV01	FTSE France Government T
FRHKG	FTSE RAFI Hong Kong/China Index
FRITA3	FTSE Rfi Italy 30 Index
FRITA3Q	FTSE RAFI Italy 30 Index
FRJP350Q	FTSE RAFI Japan 350 Inde
FRJPN	FTSE RAFI Japan Index
FRJPN350	FTSE RAFI Japan 350 Inde
FRJPNQ	FTSE RAFI Japan Index -
FRJPNUH	FTSE RAFI Japan Index [Cad]
FRR	Frontera Resources Corporation
FRSDEURN	FTSE RAFI Dveu Net Index
FRSDEURQ	FTSE RAFI Developed Euro
FRSDEURS	FTSE RAFI Developed Europe Mid Small
FRSDXUS	FTSE RAFI Developed Ex US Mid Small 1500
FRSDXUSN	FTSE RAFI Dev Ex US MS Index
FRSDXUSQ	FTSE RAFI Developed Mid
FRSWEAC	FTSE RAFI Sweden All Cap Index
FRTW100	Tsec RAFI Taian 100 Inde
FRTW50	Tsec RAFI Taian 50 Index
FRTWLVN	FTSE RAFI Twd Taiwan Low
FRUE	Franklin Libertyshares Icav
FRUKLVN	FTSE RAFI UK Low Volatil
FRUKLVQ	FTSE RAFI UK Low Volatil
FRUR	FTSE RAFI US 100 Real Estate Index
FRUS500	FTSE RAFI US 500 Index
FRUSLVN	FTSE RAFI US Low Volatil
